"date","code","status","sex","back","center","front","side","front.bin","meanRank","meanPositionRanked","totalDist","secs","avgSpeed","distPerSec","status2","dob","ageDays"
2019-06-24,"VHMM008","Adult","M",0.204981785960421,0.273407502215221,0.0344589937973811,0.487151718026976,0.375603032391454,-0.12708553695802,-1,2398.81408939785,10155,0.131993804764763,0.236219998955967,"Subordinate",2017-09-01,661
2019-06-24,"VHMM014","Yearling","M",0.145008311332747,0.500440011733646,0.0851667155568593,0.269384961376748,0.50425344675858,0.0836608093857863,-0.111111111111111,2061.05548670491,10226,0.108341083503611,0.201550507207599,"Subordinate",2018-05-15,405
2019-06-24,"VHMM016","Yearling","M",0.0576904176904177,0.777592137592138,0.0436363636363636,0.121081081081081,0.563144963144963,0.180715480769844,0.333333333333333,2059.54538686224,10174,0.108384280084351,0.202432218091433,"Subordinate",2018-05-15,405
2019-06-24,"VHMM017","Yearling","M",0.0742879514534599,0.576685915630811,0.100420867182147,0.248605265733581,0.658901830282862,0.351382452681788,0.777777777777778,2376.86684298746,10216,0.111899067131191,0.232661202328451,"Subordinate",2018-05-15,405
2019-06-24,"VHMM021","Sub-Adult","M",0.113131905739709,0.360809621589909,0.0518236041850005,0.474234868485382,0.462501222254816,0.064410032977053,-0.555555555555556,2140.32056987602,10226,0.114245457939608,0.209301835505185,"Juvenile",2018-09-26,271
2019-06-25,"VCVM001","DominantM","M",0.177844998435381,0.479294878481277,0.0483988734744967,0.294461249608845,0.28110983623657,-0.166180176552461,-1,1574.10705580523,9541,0.0868765006194638,0.164983445739989,"DominantM",2011-12-21,2743
2019-06-25,"VHMF001","DominantF","F",0.0315054835493519,0.495413758723829,0.187637088733799,0.285443668993021,0.706779661016949,0.45830681508838,1,1817.82011839371,9990,0.108054332730615,0.181963975815187,"DominantF",2016-10-27,971
2019-06-25,"VHMF015","Yearling","F",0.183756938358165,0.473658584088032,0.0561885285811666,0.286395948972636,0.410263901061447,-0.0634407929619959,-0.428571428571429,2334.19956192198,10263,0.13158436178671,0.22743832816155,"Subordinate",2018-05-15,406
2019-06-25,"VHMM007","Adult","M",0.0541494280846921,0.488926746166951,0.141761985884643,0.315161839863714,0.606108542224385,0.283160174836141,0.428571428571429,2154.00270324689,8214,0.153454816840767,0.262235537283527,"Subordinate",2016-12-28,909
2019-06-25,"VHMM014","Yearling","M",0.0811339198435973,0.48435972629521,0.184506353861193,0.25,0.672043010752688,0.355001886450673,0.714285714285714,2088.79081460089,8178,0.163179641142095,0.255415849180838,"Subordinate",2018-05-15,406
2019-06-25,"VHMM016","Yearling","M",0.16708984375,0.4705078125,0.0638671875,0.29853515625,0.5064453125,0.0673558713331525,-0.142857142857143,2684.10370080161,10234,0.153743419852243,0.262273177721479,"Subordinate",2018-05-15,406
2019-06-25,"VHMM017","Yearling","M",0.128712871287129,0.417508087442408,0.141946867954122,0.311832173316342,0.551122438976571,0.21036866232826,0.142857142857143,2753.53065068624,10194,0.166607890458382,0.270112875288036,"Subordinate",2018-05-15,406
2019-06-25,"VHMM021","Sub-Adult","M",0.216494845360825,0.616838487972509,0.0289232531500573,0.137743413516609,0.437189767086674,-0.0135679281024681,-0.714285714285714,2662.08945479142,10472,0.146402883966101,0.254210222955636,"Juvenile",2018-09-26,272
2019-06-26,"VCVM001","DominantM","M",0.329930951666166,0.424797358150706,0.0312218552987091,0.214049834884419,0.435604923446412,-0.0997697488326273,-0.75,1564.93556277706,9970,0.0968780009454213,0.156964449626586,"DominantM",2011-12-21,2744
2019-06-26,"VHMF001","DominantF","F",0.0185925629748101,0.545381847261096,0.216613354658137,0.219412235105958,0.787684926029588,0.556755187816776,1,1816.43912045141,9992,0.104324278927638,0.181789343519957,"DominantF",2016-10-27,972
2019-06-26,"VHMF015","Yearling","F",0.101544175136826,0.513096168881939,0.12812744331509,0.257232212666145,0.642689601250977,0.257214962013928,0.25,2185.93010424999,10228,0.123630073094799,0.213720190090926,"Subordinate",2018-05-15,407
2019-06-26,"VHMM007","Adult","M",0.350373460083422,0.269182267921234,0.0571345426326511,0.323309729362693,0.225822097196624,-0.348071028091091,-1,2097.95490696032,10306,0.112268755144861,0.203566360077656,"Subordinate",2016-12-28,910
2019-06-26,"VHMM008","Adult","M",0.216309535899259,0.36813242611963,0.0803290342236214,0.33522900375749,0.421955925662638,-0.044655873575026,-0.5,1473.83624765994,9803,0.0848257219426483,0.150345429731709,"Subordinate",2017-09-01,663
2019-06-26,"VHMM014","Yearling","M",0.0565447074936412,0.554881627861475,0.11807865388378,0.270495010761103,0.642535707297985,0.340070916183433,0.5,2147.26300010053,10220,0.119797218544672,0.210104011751519,"Subordinate",2018-05-15,407
2019-06-26,"VHMM016","Yearling","M",0.0799452697419859,0.506059421422987,0.159597341673182,0.254397967161845,0.72214620797498,0.429431414556535,0.75,2011.2190515882,10230,0.107898705013166,0.196600102794545,"Subordinate",2018-05-15,407
2019-06-26,"VHMM017","Yearling","M",0.141611987072765,0.418078542748017,0.128488884536284,0.311820585642934,0.570169425129762,0.241164500679194,-0.25,2351.00232442324,10208,0.121563242701651,0.230309788834565,"Subordinate",2018-05-15,407
2019-06-26,"VHMM021","Sub-Adult","M",0.172248335291814,0.433999216607912,0.133274578926753,0.260477869173521,0.602722287504896,0.216655497184629,0,2111.37483225968,10210,0.105916785260997,0.206794792581751,"Juvenile",2018-09-26,273
2019-06-27,"VCVM001","DominantM","M",0.185699647045429,0.468974154616874,0.0403051349197313,0.305021063417967,0.394284413070705,-0.0571453201012951,-1,1417.21323612345,8700,0.102493753917218,0.162898073117638,"DominantM",2011-12-21,2745
2019-06-27,"VHMF001","DominantF","F",0.0359148214853268,0.370696048310202,0.270791397393792,0.322597732810679,0.770314651975845,0.537786900210301,1,1743.90212536313,9387,0.117244263812527,0.185778430314598,"DominantF",2016-10-27,973
2019-06-27,"VHMF015","Yearling","F",0.148823963716908,0.469887142706466,0.100411349013817,0.28087754456281,0.425904440459867,0.00076652536804582,-0.25,2125.90830178065,9456,0.154216537752741,0.224821097904045,"Subordinate",2018-05-15,408
2019-06-27,"VHMM007","Adult","M",0.137070881699185,0.426895529760435,0.0823660163003211,0.353667572240059,0.489256606569523,0.0545792025726207,0.25,2093.45347559152,8076,0.163162472199661,0.259219102970719,"Subordinate",2016-12-28,911
2019-06-27,"VHMM008","Adult","M",0.207289779388255,0.478098689118619,0.112117659597144,0.202493871895982,0.44133006501119,-0.0183952464434987,-0.75,1677.7486598583,9323,0.125632074834776,0.179958024225925,"Subordinate",2017-09-01,664
2019-06-27,"VHMM014","Yearling","M",0.165278206314923,0.521443998765813,0.0385683431039803,0.274709451815283,0.473722102231821,-0.0106358690840841,-0.5,2469.32315742301,9694,0.16282808328022,0.254726960740975,"Subordinate",2018-05-15,408
2019-06-27,"VHMM016","Yearling","M",0.104219948849105,0.512574595055413,0.0838661551577153,0.299339300937766,0.477621483375959,0.0267318547881899,0,2274.28655374785,9353,0.160306239513586,0.243161183978173,"Subordinate",2018-05-15,408
2019-06-27,"VHMM017","Yearling","M",0.147637217493396,0.299677135309657,0.141179923686528,0.41150572351042,0.487232169063692,0.107254878021734,0.5,904.984262534127,3394,0.219664926070564,0.266642387311175,"Subordinate",2018-05-15,408
2019-06-27,"VHMM021","Sub-Adult","M",0.0702079472925674,0.559707638459955,0.10129709697344,0.268787317274037,0.578958204653078,0.192201800636515,0.75,2409.02501331638,9690,0.177094416619331,0.24860939249911,"Juvenile",2018-09-26,274
2019-06-28,"VCVM001","DominantM","M",0.0148609779482263,0.681687440076702,0.0649568552253116,0.23849472674976,0.662032598274209,0.347852253634465,-0.5,707.729406108067,4127,0.113876641529432,0.171487619604572,"DominantM",2011-12-21,2746
2019-06-28,"VHMF001","DominantF","F",0.0768855259946302,0.402489626556017,0.352941176470588,0.167683670978765,0.657554308030266,0.405112858912681,1,647.931735981402,4048,0.079425503046675,0.160062187742441,"DominantF",2016-10-27,974
2019-06-28,"VHMM007","Adult","M",0.435508735868448,0,0.0472764645426516,0.5172147995889,0.319886947584789,-0.327446414085072,-1,1270.13015625413,3850,0.246502194908646,0.329903936689384,"Subordinate",2016-12-28,912
2019-06-28,"VHMM014","Yearling","M",0.0291970802919708,0.610462287104623,0.148418491484185,0.211922141119221,0.669343065693431,0.341024057066214,0,828.213521237743,4068,0.0999734409985143,0.203592311022061,"Subordinate",2018-05-15,409
2019-06-28,"VHMM016","Yearling","M",0.0622692591681024,0.32020674378538,0.279350233817376,0.338173763229141,0.678070391336451,0.368649558580251,0.5,760.357584778493,4017,0.102107718024093,0.189284935219939,"Subordinate",2018-05-15,409
2019-07-13,"VCVM001","DominantM","M",0.278531129367515,0.204988617242403,0.143026823715728,0.373453429674354,0.443531624270019,0.00960177855553751,-0.8,1443.04150210806,10092,0.0636409774103862,0.142988654588591,"DominantM",2011-12-21,2761
2019-07-13,"VHMF001","DominantF","F",0.044158855928109,0.331916127162045,0.218958353464103,0.404966663445744,0.739781621412697,0.447992357077553,1,2223.91745301503,10343,0.120051827592544,0.215016673403754,"DominantF",2016-10-27,989
2019-07-13,"VHMF010","Adult","F",0.0460197787134045,0.50798002545775,0.170469010085186,0.27553118574366,0.716341917164398,0.445279579325531,0.8,1634.53951912872,10193,0.101071308142949,0.160359022773347,"Subordinate",2017-09-01,680
2019-07-13,"VHMF015","Yearling","F",0.146984924623116,0.583011209895632,0.0912253575570158,0.178778507924237,0.613548511789718,0.242001316197489,0.4,2257.23528770487,10341,0.128376049921426,0.218280174809484,"Subordinate",2018-05-15,424
2019-07-13,"VHMF022","Sub-Adult","F",0.256164252134702,0.46522114554351,0.0726278422718987,0.20598676004989,0.548402571236688,0.0590501352616258,-0.2,2231.18044353193,10419,0.133426312547488,0.214145354019765,"Juvenile",2018-09-26,290
2019-07-13,"VHMM007","Adult","M",0.183838383838384,0.522462722462723,0.0855218855218855,0.208177008177008,0.527946127946128,0.12997489843018,0.2,2430.42607451435,10390,0.108403868908808,0.233919737681843,"Subordinate",2016-12-28,927
2019-07-13,"VHMM008","Adult","M",0.0950759050214091,0.630887504865707,0.0668548073180226,0.207181782794862,0.553620085636434,0.268126271257301,0.6,2109.91335560056,10268,0.123685535686106,0.205484354850074,"Subordinate",2017-09-01,680
2019-07-13,"VHMM016","Yearling","M",0.136749633967789,0.369838945827233,0.143875061005368,0.34953635919961,0.517423133235725,0.124857101666858,-0.4,2273.99481521335,10239,0.138956528533961,0.222091494795718,"Subordinate",2018-05-15,424
2019-07-13,"VHMM017","Yearling","M",0.150615847153525,0.666375715255552,0.0229851614780332,0.160023276112889,0.470759383183008,0.085975709252213,-0.6,2329.14321928379,10302,0.12568287040689,0.226086509346126,"Subordinate",2018-05-15,424
2019-07-13,"VHMM021","Sub-Adult","M",0.153940258945866,0.395147313691508,0.0909368946885513,0.359975532674075,0.540116219798145,0.146704200605979,0,2240.99574568797,9804,0.133633424986274,0.228579737422273,"Juvenile",2018-09-26,290
2019-07-13,"VHMM023","Sub-Adult","M",0.285281173594132,0.36919315403423,0.0381418092909535,0.307383863080685,0.42640586797066,-0.0882919818196233,-1,2214.60403252733,10219,0.123709067321046,0.21671435879512,"Juvenile",2018-09-26,290
2019-07-14,"VCVM001","DominantM","M",0.122226787181594,0.418755135579293,0.0607025472473295,0.398315529991783,0.485517666392769,0.034975012972279,0.2,1634.89420340588,9711,0.0966550632710286,0.168354876264636,"DominantM",2011-12-21,2762
2019-07-14,"VHMF001","DominantF","F",0.0455164364909551,0.229430071970434,0.346138883485703,0.378914608052908,0.71571678661739,0.528142299443451,1,2287.96796355451,10276,0.131574142826476,0.222651611867897,"DominantF",2016-10-27,990
2019-07-14,"VHMF010","Adult","F",0.106905158069884,0.386335274542429,0.149750415973378,0.35700915141431,0.547940931780366,0.258341517083629,0.4,1701.30108384318,9600,0.118257071046763,0.177218862900331,"Subordinate",2017-09-01,681
2019-07-14,"VHMF015","Yearling","F",0.0432104705995573,0.614570301222212,0.129535174670388,0.212684053507843,0.624578962563757,0.2355070049721,0.8,2302.69892514296,10389,0.127005749662341,0.221647793352869,"Subordinate",2018-05-15,425
2019-07-14,"VHMF022","Sub-Adult","F",0.16379226347072,0.524602942609373,0.0865244080678164,0.22508038585209,0.417714118678749,0.00029704565497504,-0.2,2181.93395352713,10259,0.126080766495674,0.212684857542365,"Juvenile",2018-09-26,291
2019-07-14,"VHMM007","Adult","M",0.0652538196155742,0.636274026614096,0.128733366190242,0.169738787580089,0.621685559388861,0.242974130067203,0.6,2331.61744806991,10142,0.114132168284781,0.229897204503048,"Subordinate",2016-12-28,928
2019-07-14,"VHMM008","Adult","M",0.22739322533137,0.424153166421208,0.0249386352479136,0.323514972999509,0.356504663721159,-0.082358559281923,-1,2154.3662262736,10179,0.126549737497026,0.211648121256862,"Subordinate",2017-09-01,681
2019-07-14,"VHMM014","Yearling","M",0.237352151873571,0.451744359407614,0.0647052976841268,0.246198191034688,0.422423218367955,-0.0798013020471115,-0.6,2868.94447186559,10059,0.149586721851397,0.285211698167372,"Subordinate",2018-05-15,425
2019-07-14,"VHMM017","Yearling","M",0.166616661666167,0.305530553055306,0.132513251325133,0.395339533953395,0.462446244624462,0.0708636865699606,0,2469.30604072148,9996,0.146745910020965,0.247029415838483,"Subordinate",2018-05-15,425
2019-07-14,"VHMM021","Sub-Adult","M",0.205912438625205,0.62244271685761,0.0379500818330606,0.133694762684124,0.336027004909984,-0.160075525661977,-0.8,2230.0602638192,9770,0.14568951363521,0.228255912366346,"Juvenile",2018-09-26,291
2019-07-14,"VHMM023","Sub-Adult","M",0.236263194238927,0.469665581532998,0.0975633816711059,0.19650784255697,0.372891387984611,-0.149422003854075,-0.4,2121.97957935408,10136,0.128987865080126,0.209350787229092,"Juvenile",2018-09-26,291
2019-07-15,"VCVM001","DominantM","M",0.213826366559486,0.379923633440514,0.115956591639871,0.290293408360129,0.473271704180064,0.0100245868126948,-0.2,1603.84308976069,9940,0.0689471422641261,0.161352423517173,"DominantM",2011-12-21,2763
2019-07-15,"VHMF001","DominantF","F",0.0441060126582278,0.379746835443038,0.175731803797468,0.400415348101266,0.689873417721519,0.453020165363981,0.8,1786.40793797096,10109,0.0805501918299096,0.176714604606881,"DominantF",2016-10-27,991
2019-07-15,"VHMF010","Adult","F",0.246116602783942,0.289489610651604,0.0448860197700222,0.419507766794432,0.265483155134154,-0.216923491374442,-0.8,1521.54499931033,9880,0.0741112511805057,0.154002530294568,"Subordinate",2017-09-01,682
2019-07-15,"VHMF015","Yearling","F",0.127357093493928,0.694540428472702,0.0476848652384243,0.130417612794945,0.564221542106822,0.215864359243765,0.2,2038.90242137778,10121,0.0807756230562686,0.201452664892577,"Subordinate",2018-05-15,426
2019-07-15,"VHMF022","Sub-Adult","F",0.0294239107990915,0.70307660540987,0.0769151352467479,0.190584348544291,0.604170968408012,0.215937868897618,0.4,1725.6442896612,9683,0.0626781133239844,0.178213806636497,"Juvenile",2018-09-26,292
2019-07-15,"VHMM007","Adult","M",0.0835963751145505,0.423073006822116,0.0924549434884431,0.400875674574891,0.477140820690357,0.10631137903228,0,1791.04255955488,9818,0.0633333813283757,0.182424379665398,"Subordinate",2016-12-28,929
2019-07-15,"VHMM008","Adult","M",0.326480515495551,0.278613071494323,0.0319116293341516,0.362994783675974,0.116293341515802,-0.50608540445578,-1,605.746585410543,3250,0.0934213652425754,0.186383564741706,"Subordinate",2017-09-01,682
2019-07-15,"VHMM016","Yearling","M",0.0371012129242687,0.528080725716033,0.131281214962797,0.303536846396901,0.809091835694629,0.565807073744497,1,1626.06564216761,9806,0.0860375301188331,0.165823540910423,"Subordinate",2018-05-15,426
2019-07-15,"VHMM017","Yearling","M",0.0911917098445596,0.437616580310881,0.148497409326425,0.322694300518135,0.659170984455959,0.35102794047546,0.6,1930.30480166718,9643,0.0757810866545829,0.200176791627831,"Subordinate",2018-05-15,426
2019-07-15,"VHMM021","Sub-Adult","M",0.232102728731942,0.633279828785447,0.0407704654895666,0.0938469769930444,0.29095773140717,-0.174455112504617,-0.6,1577.20000698444,9334,0.0536170262836278,0.168973645487941,"Juvenile",2018-09-26,292
2019-07-15,"VHMM023","Sub-Adult","M",0.255150380081525,0.487936542910653,0.0339319158312218,0.2229811611766,0.380632367522309,0.00391638007921405,-0.4,1593.59108387807,9070,0.0652275890128886,0.175699127219192,"Juvenile",2018-09-26,292
2019-07-16,"VCVM001","DominantM","M",0.322494097445804,0.434320669671603,0.0227516634470917,0.220433569435501,0.274522429705945,-0.184346691676583,-1,1432.64578564428,9287,0.0908762345706277,0.154263571190296,"DominantM",2011-12-21,2764
2019-07-16,"VHMF001","DominantF","F",0.123147092360319,0.265450399087799,0.249942987457241,0.361459521094641,0.564196123147092,0.219880172741631,0.714285714285714,1699.5008622362,8756,0.0998381838539073,0.19409557586069,"DominantF",2016-10-27,992
2019-07-16,"VHMF015","Yearling","F",0.0463173880030372,0.427920598763423,0.229959865495173,0.295802147738366,0.720468597461764,0.484844485035268,1,1745.03693999812,9199,0.091912799455229,0.189698547668021,"Subordinate",2018-05-15,427
2019-07-16,"VHMF022","Sub-Adult","F",0.0516918329108343,0.755428193541276,0.111319299019068,0.0815606745288218,0.563319739887579,0.319627891305408,0.142857142857143,1640.31648808401,9056,0.0825868394119086,0.18113035424956,"Juvenile",2018-09-26,293
2019-07-16,"VHMM007","Adult","M",0.356053811659193,0.328811659192825,0.056390134529148,0.258744394618834,0.329484304932735,-0.285567456118719,-0.714285714285714,1903.04702088375,8896,0.0973495657841334,0.2139216525274,"Subordinate",2016-12-28,930
2019-07-16,"VHMM014","Yearling","M",0.122230794665491,0.596715529593299,0.0977625923068445,0.183291083434366,0.64421911164995,0.286205538858305,-0.142857142857143,1874.61280006476,9059,0.113104865287628,0.206933745453666,"Subordinate",2018-05-15,427
2019-07-16,"VHMM021","Sub-Adult","M",0.11200170994977,0.595276263759752,0.150368707919205,0.142353318371273,0.467243774714118,0.167950088932968,0.428571428571429,1676.20107180769,9340,0.0884586170694386,0.179464782848789,"Juvenile",2018-09-26,293
2019-07-16,"VHMM023","Sub-Adult","M",0.290381749398143,0.509113836982689,0.0705032672245787,0.130001146394589,0.412472773128511,-0.0614496107759213,-0.428571428571429,1591.40907101714,8708,0.072404741602827,0.182752534567884,"Juvenile",2018-09-26,293
2019-07-17,"VCVM001","DominantM","M",0.18163532133159,0.350598410942372,0.100874987428342,0.366891280297697,0.490495826209394,0.0893227121147992,-0.111111111111111,1647.58853417806,9931,0.0820889561037152,0.165903588176222,"DominantM",2011-12-21,2765
2019-07-17,"VHMF001","DominantF","F",0.0378614727218523,0.457318890986783,0.245453642055053,0.259365994236311,0.781178574977641,0.500796100672227,1,1909.51378301536,10058,0.104110454812259,0.189850246869692,"DominantF",2016-10-27,993
2019-07-17,"VHMF010","Adult","F",0.164403000202716,0.233326576120008,0.0901074396918711,0.512162983985404,0.505676059193189,0.0343937778682135,0.333333333333333,1378.19069733604,9842,0.0715428551473472,0.140031568516159,"Subordinate",2017-09-01,684
2019-07-17,"VHMF015","Yearling","F",0.0426535626535627,0.768452088452088,0.081965601965602,0.106928746928747,0.605307125307125,0.244841157212134,0.777777777777778,1913.27240529422,10173,0.0752522252356069,0.188073567806372,"Subordinate",2018-05-15,428
2019-07-17,"VHMF022","Sub-Adult","F",0.208195571586013,0.372708145476405,0.0611161206291955,0.357980162308386,0.356477306883078,-0.117190557612449,0.111111111111111,2084.54314235915,9971,0.102692601494328,0.20906058994676,"Juvenile",2018-09-26,294
2019-07-17,"VHMM007","Adult","M",0.167335473515249,0.534711075441412,0.109048956661316,0.188904494382022,0.465088282504013,-0.0203255127778662,-0.555555555555556,2171.19154357174,9966,0.10930042179385,0.217859877942177,"Subordinate",2016-12-28,931
2019-07-17,"VHMM014","Yearling","M",0.150041305245766,0.718504750103263,0.00733168112350269,0.124122263527468,0.503717472118959,0.0331226684600952,-0.333333333333333,2236.35669214973,9682,0.0879931849884578,0.230980860581464,"Subordinate",2018-05-15,428
2019-07-17,"VHMM016","Yearling","M",0.0490737091052424,0.541683090264091,0.142983839180134,0.266259361450532,0.685455262120615,0.299211699313541,0.555555555555556,1928.54538789704,10138,0.103784653756011,0.190229373436283,"Subordinate",2018-05-15,428
2019-07-17,"VHMM021","Sub-Adult","M",0.162908512963147,0.511075792192311,0.0686401112545942,0.257375583589947,0.369126850104301,-0.0461810375822798,-0.777777777777778,2087.74991361654,10061,0.126752905472202,0.207509185331134,"Juvenile",2018-09-26,294
2019-07-17,"VHMM023","Sub-Adult","M",0.203268038192736,0.463628309873019,0.0269711585786003,0.306132493355645,0.341962791613348,-0.153855937279206,-1,1972.29211995346,10153,0.0876453904938717,0.194257078691368,"Juvenile",2018-09-26,294
2019-07-18,"VCVM001","DominantM","M",0.0798374809547994,0.479837480954799,0.0591163026917217,0.38120873539868,0.50401218892839,0.0394657655834638,0.25,1767.53253502623,9829,0.116498465485414,0.179828317735907,"DominantM",2011-12-21,2766
2019-07-18,"VHMF001","DominantF","F",0.0533333333333333,0.292745098039216,0.316274509803922,0.337647058823529,0.746078431372549,0.534944495186823,1,2689.4494741206,10193,0.191885654181795,0.263852592379142,"DominantF",2016-10-27,994
2019-07-18,"VHMF010","Adult","F",0.210699670625811,0.171474199021858,0.0727617526699271,0.545064377682403,0.369497953887614,-0.182591948516486,-1,1819.89141989671,9987,0.128976184191663,0.182226035836258,"Subordinate",2017-09-01,685
2019-07-18,"VHMF015","Yearling","F",0.0623221120816567,0.700559426832859,0.0918637746589459,0.145254686426538,0.580528020414172,0.151357460434796,0.5,2847.82642035788,10185,0.181610429729697,0.279609859632586,"Subordinate",2018-05-15,429
2019-07-18,"VHMF022","Sub-Adult","F",0.157955753067337,0.644092358226258,0.0454062409429041,0.152545647763501,0.514539658004058,-0.0286819221032754,-0.25,2348.62204771215,10346,0.148684609901196,0.22700773706864,"Juvenile",2018-09-26,295
2019-07-18,"VHMM007","Adult","M",0.179727520435967,0.380490463215259,0.113242506811989,0.326539509536785,0.475858310626703,0.0320374082555596,0,2370.19891495278,9173,0.170863764557215,0.258388631304129,"Subordinate",2016-12-28,932
2019-07-18,"VHMM016","Yearling","M",0.216352201257862,0.478277697145622,0.0807934204160619,0.224576681180455,0.406869859700048,-0.149037316011199,-0.5,2195.34420152439,10332,0.15433748976808,0.212480081448353,"Subordinate",2018-05-15,429
2019-07-18,"VHMM021","Sub-Adult","M",0.197667694680031,0.328064764841943,0.0824016962220509,0.391865844255975,0.360832690824981,-0.215707854811494,-0.75,2615.33880719933,10374,0.149720759225279,0.252105148178073,"Juvenile",2018-09-26,295
2019-07-18,"VHMM023","Sub-Adult","M",0.0766853389994205,0.574946880432683,0.121981842766081,0.226385937801816,0.640525400811281,0.190128287022968,0.75,2722.86855819411,10350,0.17653574553221,0.263079087748223,"Juvenile",2018-09-26,295
2019-07-19,"VCVM001","DominantM","M",0.102379015860106,0.41368442456283,0.14802765351769,0.335908906059374,0.491358275721838,0.123085914323033,0.75,1441.00240992493,9824,0.0674049999447202,0.146681841401153,"DominantM",2011-12-21,2767
2019-07-19,"VHMF001","DominantF","F",0.0249718554907379,0.308361477842595,0.459420734827551,0.207245931839116,0.896018831235288,0.749566551026657,1,1905.58543702417,9769,0.101032062847222,0.19506453444817,"DominantF",2016-10-27,995
2019-07-19,"VHMF015","Yearling","F",0.0925074925074925,0.619280719280719,0.115584415584416,0.172627372627373,0.608991008991009,0.149089821225008,0.25,1970.8913446043,10009,0.0889820203978948,0.196911913738066,"Subordinate",2018-05-15,430
2019-07-19,"VHMF022","Sub-Adult","F",0.166101018167299,0.543022559393092,0.0899381113994809,0.200938311040128,0.474146536234777,0.00526141270791715,0,1936.21439210181,10017,0.10258870338084,0.193292841379836,"Juvenile",2018-09-26,296
2019-07-19,"VHMM007","Adult","M",0.29229523134555,0.434949883567885,0.115318416523236,0.157436468563329,0.440113394755493,-0.107919073110764,-0.25,2149.60851752195,9876,0.110996230620904,0.21765983368995,"Subordinate",2016-12-28,933
2019-07-19,"VHMM014","Yearling","M",0.226914528187513,0.456657910689028,0.0618306728632047,0.254596888260255,0.395635481915538,-0.132501100966724,-1,2180.10975580755,9895,0.09363866200288,0.220324381587423,"Subordinate",2018-05-15,430
2019-07-19,"VHMM016","Yearling","M",0.105442176870748,0.425970388155262,0.112244897959184,0.356342537014806,0.583733493397359,0.127205674555521,0.5,1810.35078386402,9994,0.0961559151885266,0.181143764645189,"Subordinate",2018-05-15,430
2019-07-19,"VHMM021","Sub-Adult","M",0.191866839429881,0.470148509917273,0.0891059503637995,0.248878700289046,0.443636001196053,-0.0832532676068425,-0.5,1971.6310767079,10032,0.103198065046698,0.196534198236433,"Juvenile",2018-09-26,296
2019-07-19,"VHMM023","Sub-Adult","M",0.175252312867956,0.357968881412952,0.0297518923465097,0.437026913372582,0.333999158957107,-0.228339885070692,-0.75,1932.93754397816,9504,0.107865880635301,0.203381475586928,"Juvenile",2018-09-26,296
2019-08-05,"VJXM095","DominantM","M",0.0503543848513699,0.510948905109489,0.0460171374166931,0.392679572622448,0.597270707711838,0.223841909296398,0.4,1269.57338566396,9449,0.0691360246919622,0.134360608071115,"DominantM",2016-04-25,1197
2019-08-05,"VLF230","DominantF","F",0.206337737407102,0.247729149463254,0.0595582163501239,0.486374896779521,0.398843930635838,-0.0684045953455064,-1,1784.5581017258,9687,0.0867504073288026,0.184221957440467,"DominantF",2016-11-06,1002
2019-08-05,"VLF235","Adult","F",0.0977979944174506,0.322237154967435,0.0771218856611186,0.502842964953996,0.509149178124677,0.0691990950519397,-0.8,1732.38801807878,9672,0.0724945432173056,0.179113732224853,"Subordinate",2017-04-23,834
2019-08-05,"VLF241","Yearling","F",0.0747353124351256,0.228254100062279,0.0783682790118331,0.618642308490762,0.543906996055636,0.178526539372423,0.6,1717.72417177881,9632,0.07173071830143,0.178335150724544,"Subordinate",2018-02-23,528
2019-08-05,"VLF244","Sub-Adult","F",0.0496380558428128,0.617476732161324,0.0193381592554292,0.313547052740434,0.61799379524302,0.264891605702035,0.8,1521.16787921127,9668,0.0623623043539859,0.157340492264302,"Juvenile",2018-07-18,383
2019-08-05,"VLF246","Sub-Adult","F",0.0870060004138216,0.436892199462032,0.123732671218705,0.352369128905442,0.516759776536313,0.142526992357404,0.2,1721.94947801241,9665,0.0721663032897503,0.178163422453431,"Juvenile",2018-07-18,383
2019-08-05,"VLM234","Adult","M",0.144454799627213,0.685409547478513,0.0143937040488765,0.155741948845397,0.515273894584239,0.117425085990949,-0.6,1543.85668397287,9656,0.0891899608594685,0.159885737776809,"Subordinate",2017-04-23,834
2019-08-05,"VLM239","Yearling","M",0.0988715187907651,0.294026296718087,0.105600993891707,0.501501190599441,0.577285433274666,0.207119706649768,0,1966.84917650692,9658,0.0941034917351768,0.203649738714736,"Subordinate",2018-02-23,528
2019-08-05,"VLM242","Yearling","M",0.181479565442318,0.502638385928608,0.0194516295913088,0.296430419037765,0.530263838592861,0.0613705446204203,-0.2,1457.32136738065,9663,0.0880540952881352,0.150814588365999,"Subordinate",2018-02-23,528
2019-08-05,"VLM245","Sub-Adult","M",0.0454251186879586,0.79046180405697,0.0233059991368148,0.140807078118256,0.777729823047044,0.482814927544082,1,1719.13159018525,9266,0.0721857689869353,0.185531145066399,"Juvenile",2018-07-18,383
2019-08-05,"VLM248","Sub-Adult","M",0.127827350072629,0.406204606764889,0.0882963270388047,0.377671716123677,0.625233450923428,0.235262518194227,-0.4,1716.42199480125,9636,0.0851607534185943,0.178125985346747,"Juvenile",2018-07-18,383
2019-08-06,"VJXM095","DominantM","M",0.0636839983877469,0.354695687222894,0.1742241031842,0.407396211205159,0.608222490931076,0.323340069403969,0.8,1581.88236625276,9906,0.093398060003926,0.159689316197533,"DominantM",2016-04-25,1198
