"date","code","status","sex","back","center","front","side","front.bin","meanRank","meanPositionRanked","status2","dob","ageDays"
2019-07-13,"VCVM001","DominantM","M",0.278531129367515,0.204988617242403,0.143026823715728,0.373453429674354,0.443531624270019,0.00960177855553751,-0.8,"DominantM",2011-12-21,2761
2019-07-13,"VHMF001","DominantF","F",0.044158855928109,0.331916127162045,0.218958353464103,0.404966663445744,0.739781621412697,0.447992357077553,1,"DominantF",2016-10-27,989
2019-07-13,"VHMF010","Adult","F",0.0460197787134045,0.50798002545775,0.170469010085186,0.27553118574366,0.716341917164398,0.445279579325531,0.8,"Subordinate",2017-09-01,680
2019-07-13,"VHMF015","Yearling","F",0.146984924623116,0.583011209895632,0.0912253575570158,0.178778507924237,0.613548511789718,0.242001316197489,0.4,"Subordinate",2018-05-15,424
2019-07-13,"VHMF022","Sub-Adult","F",0.256164252134702,0.46522114554351,0.0726278422718987,0.20598676004989,0.548402571236688,0.0590501352616258,-0.2,"Juvenile",2018-09-26,290
2019-07-13,"VHMM007","Adult","M",0.183838383838384,0.522462722462723,0.0855218855218855,0.208177008177008,0.527946127946128,0.12997489843018,0.2,"Subordinate",2016-12-28,927
2019-07-13,"VHMM008","Adult","M",0.0950759050214091,0.630887504865707,0.0668548073180226,0.207181782794862,0.553620085636434,0.268126271257301,0.6,"Subordinate",2017-09-01,680
2019-07-13,"VHMM016","Yearling","M",0.136749633967789,0.369838945827233,0.143875061005368,0.34953635919961,0.517423133235725,0.124857101666858,-0.4,"Subordinate",2018-05-15,424
2019-07-13,"VHMM017","Yearling","M",0.150615847153525,0.666375715255552,0.0229851614780332,0.160023276112889,0.470759383183008,0.085975709252213,-0.6,"Subordinate",2018-05-15,424
2019-07-13,"VHMM021","Sub-Adult","M",0.153940258945866,0.395147313691508,0.0909368946885513,0.359975532674075,0.540116219798145,0.146704200605979,0,"Juvenile",2018-09-26,290
2019-07-13,"VHMM023","Sub-Adult","M",0.285281173594132,0.36919315403423,0.0381418092909535,0.307383863080685,0.42640586797066,-0.0882919818196233,-1,"Juvenile",2018-09-26,290
2019-07-14,"VCVM001","DominantM","M",0.122226787181594,0.418755135579293,0.0607025472473295,0.398315529991783,0.485517666392769,0.034975012972279,0.2,"DominantM",2011-12-21,2762
2019-07-14,"VHMF001","DominantF","F",0.0455164364909551,0.229430071970434,0.346138883485703,0.378914608052908,0.71571678661739,0.528142299443451,1,"DominantF",2016-10-27,990
2019-07-14,"VHMF010","Adult","F",0.106905158069884,0.386335274542429,0.149750415973378,0.35700915141431,0.547940931780366,0.258341517083629,0.4,"Subordinate",2017-09-01,681
2019-07-14,"VHMF015","Yearling","F",0.0432104705995573,0.614570301222212,0.129535174670388,0.212684053507843,0.624578962563757,0.2355070049721,0.8,"Subordinate",2018-05-15,425
2019-07-14,"VHMF022","Sub-Adult","F",0.16379226347072,0.524602942609373,0.0865244080678164,0.22508038585209,0.417714118678749,0.00029704565497504,-0.2,"Juvenile",2018-09-26,291
2019-07-14,"VHMM007","Adult","M",0.0652538196155742,0.636274026614096,0.128733366190242,0.169738787580089,0.621685559388861,0.242974130067203,0.6,"Subordinate",2016-12-28,928
2019-07-14,"VHMM008","Adult","M",0.22739322533137,0.424153166421208,0.0249386352479136,0.323514972999509,0.356504663721159,-0.082358559281923,-1,"Subordinate",2017-09-01,681
2019-07-14,"VHMM014","Yearling","M",0.237352151873571,0.451744359407614,0.0647052976841268,0.246198191034688,0.422423218367955,-0.0798013020471115,-0.6,"Subordinate",2018-05-15,425
2019-07-14,"VHMM017","Yearling","M",0.166616661666167,0.305530553055306,0.132513251325133,0.395339533953395,0.462446244624462,0.0708636865699606,0,"Subordinate",2018-05-15,425
2019-07-14,"VHMM021","Sub-Adult","M",0.205912438625205,0.62244271685761,0.0379500818330606,0.133694762684124,0.336027004909984,-0.160075525661977,-0.8,"Juvenile",2018-09-26,291
2019-07-14,"VHMM023","Sub-Adult","M",0.236263194238927,0.469665581532998,0.0975633816711059,0.19650784255697,0.372891387984611,-0.149422003854075,-0.4,"Juvenile",2018-09-26,291
2019-07-15,"VCVM001","DominantM","M",0.213826366559486,0.379923633440514,0.115956591639871,0.290293408360129,0.473271704180064,0.0100245868126948,-0.2,"DominantM",2011-12-21,2763
2019-07-15,"VHMF001","DominantF","F",0.0441060126582278,0.379746835443038,0.175731803797468,0.400415348101266,0.689873417721519,0.453020165363981,0.8,"DominantF",2016-10-27,991
2019-07-15,"VHMF010","Adult","F",0.246116602783942,0.289489610651604,0.0448860197700222,0.419507766794432,0.265483155134154,-0.216923491374442,-0.8,"Subordinate",2017-09-01,682
2019-07-15,"VHMF015","Yearling","F",0.127357093493928,0.694540428472702,0.0476848652384243,0.130417612794945,0.564221542106822,0.215864359243765,0.2,"Subordinate",2018-05-15,426
2019-07-15,"VHMF022","Sub-Adult","F",0.0294239107990915,0.70307660540987,0.0769151352467479,0.190584348544291,0.604170968408012,0.215937868897618,0.4,"Juvenile",2018-09-26,292
2019-07-15,"VHMM007","Adult","M",0.0835963751145505,0.423073006822116,0.0924549434884431,0.400875674574891,0.477140820690357,0.10631137903228,0,"Subordinate",2016-12-28,929
2019-07-15,"VHMM008","Adult","M",0.326480515495551,0.278613071494323,0.0319116293341516,0.362994783675974,0.116293341515802,-0.50608540445578,-1,"Subordinate",2017-09-01,682
2019-07-15,"VHMM016","Yearling","M",0.0371012129242687,0.528080725716033,0.131281214962797,0.303536846396901,0.809091835694629,0.565807073744497,1,"Subordinate",2018-05-15,426
2019-07-15,"VHMM017","Yearling","M",0.0911917098445596,0.437616580310881,0.148497409326425,0.322694300518135,0.659170984455959,0.35102794047546,0.6,"Subordinate",2018-05-15,426
2019-07-15,"VHMM021","Sub-Adult","M",0.232102728731942,0.633279828785447,0.0407704654895666,0.0938469769930444,0.29095773140717,-0.174455112504617,-0.6,"Juvenile",2018-09-26,292
2019-07-15,"VHMM023","Sub-Adult","M",0.255150380081525,0.487936542910653,0.0339319158312218,0.2229811611766,0.380632367522309,0.00391638007921405,-0.4,"Juvenile",2018-09-26,292
2019-07-16,"VCVM001","DominantM","M",0.322494097445804,0.434320669671603,0.0227516634470917,0.220433569435501,0.274522429705945,-0.184346691676583,-1,"DominantM",2011-12-21,2764
2019-07-16,"VHMF001","DominantF","F",0.123147092360319,0.265450399087799,0.249942987457241,0.361459521094641,0.564196123147092,0.219880172741631,0.714285714285714,"DominantF",2016-10-27,992
2019-07-16,"VHMF015","Yearling","F",0.0463173880030372,0.427920598763423,0.229959865495173,0.295802147738366,0.720468597461764,0.484844485035268,1,"Subordinate",2018-05-15,427
2019-07-16,"VHMF022","Sub-Adult","F",0.0516918329108343,0.755428193541276,0.111319299019068,0.0815606745288218,0.563319739887579,0.319627891305408,0.142857142857143,"Juvenile",2018-09-26,293
2019-07-16,"VHMM007","Adult","M",0.356053811659193,0.328811659192825,0.056390134529148,0.258744394618834,0.329484304932735,-0.285567456118719,-0.714285714285714,"Subordinate",2016-12-28,930
2019-07-16,"VHMM014","Yearling","M",0.122230794665491,0.596715529593299,0.0977625923068445,0.183291083434366,0.64421911164995,0.286205538858305,-0.142857142857143,"Subordinate",2018-05-15,427
2019-07-16,"VHMM021","Sub-Adult","M",0.11200170994977,0.595276263759752,0.150368707919205,0.142353318371273,0.467243774714118,0.167950088932968,0.428571428571429,"Juvenile",2018-09-26,293
2019-07-16,"VHMM023","Sub-Adult","M",0.290381749398143,0.509113836982689,0.0705032672245787,0.130001146394589,0.412472773128511,-0.0614496107759213,-0.428571428571429,"Juvenile",2018-09-26,293
2019-07-17,"VCVM001","DominantM","M",0.18163532133159,0.350598410942372,0.100874987428342,0.366891280297697,0.490495826209394,0.0893227121147992,-0.111111111111111,"DominantM",2011-12-21,2765
2019-07-17,"VHMF001","DominantF","F",0.0378614727218523,0.457318890986783,0.245453642055053,0.259365994236311,0.781178574977641,0.500796100672227,1,"DominantF",2016-10-27,993
2019-07-17,"VHMF010","Adult","F",0.164403000202716,0.233326576120008,0.0901074396918711,0.512162983985404,0.505676059193189,0.0343937778682135,0.333333333333333,"Subordinate",2017-09-01,684
2019-07-17,"VHMF015","Yearling","F",0.0426535626535627,0.768452088452088,0.081965601965602,0.106928746928747,0.605307125307125,0.244841157212134,0.777777777777778,"Subordinate",2018-05-15,428
2019-07-17,"VHMF022","Sub-Adult","F",0.208195571586013,0.372708145476405,0.0611161206291955,0.357980162308386,0.356477306883078,-0.117190557612449,0.111111111111111,"Juvenile",2018-09-26,294
2019-07-17,"VHMM007","Adult","M",0.167335473515249,0.534711075441412,0.109048956661316,0.188904494382022,0.465088282504013,-0.0203255127778662,-0.555555555555556,"Subordinate",2016-12-28,931
2019-07-17,"VHMM014","Yearling","M",0.150041305245766,0.718504750103263,0.00733168112350269,0.124122263527468,0.503717472118959,0.0331226684600952,-0.333333333333333,"Subordinate",2018-05-15,428
2019-07-17,"VHMM016","Yearling","M",0.0490737091052424,0.541683090264091,0.142983839180134,0.266259361450532,0.685455262120615,0.299211699313541,0.555555555555556,"Subordinate",2018-05-15,428
2019-07-17,"VHMM021","Sub-Adult","M",0.162908512963147,0.511075792192311,0.0686401112545942,0.257375583589947,0.369126850104301,-0.0461810375822798,-0.777777777777778,"Juvenile",2018-09-26,294
2019-07-17,"VHMM023","Sub-Adult","M",0.203268038192736,0.463628309873019,0.0269711585786003,0.306132493355645,0.341962791613348,-0.153855937279206,-1,"Juvenile",2018-09-26,294
2019-07-18,"VCVM001","DominantM","M",0.0798374809547994,0.479837480954799,0.0591163026917217,0.38120873539868,0.50401218892839,0.0394657655834638,0.25,"DominantM",2011-12-21,2766
2019-07-18,"VHMF001","DominantF","F",0.0533333333333333,0.292745098039216,0.316274509803922,0.337647058823529,0.746078431372549,0.534944495186823,1,"DominantF",2016-10-27,994
2019-07-18,"VHMF010","Adult","F",0.210699670625811,0.171474199021858,0.0727617526699271,0.545064377682403,0.369497953887614,-0.182591948516486,-1,"Subordinate",2017-09-01,685
2019-07-18,"VHMF015","Yearling","F",0.0623221120816567,0.700559426832859,0.0918637746589459,0.145254686426538,0.580528020414172,0.151357460434796,0.5,"Subordinate",2018-05-15,429
2019-07-18,"VHMF022","Sub-Adult","F",0.157955753067337,0.644092358226258,0.0454062409429041,0.152545647763501,0.514539658004058,-0.0286819221032754,-0.25,"Juvenile",2018-09-26,295
2019-07-18,"VHMM007","Adult","M",0.179727520435967,0.380490463215259,0.113242506811989,0.326539509536785,0.475858310626703,0.0320374082555596,0,"Subordinate",2016-12-28,932
2019-07-18,"VHMM016","Yearling","M",0.216352201257862,0.478277697145622,0.0807934204160619,0.224576681180455,0.406869859700048,-0.149037316011199,-0.5,"Subordinate",2018-05-15,429
2019-07-18,"VHMM021","Sub-Adult","M",0.197667694680031,0.328064764841943,0.0824016962220509,0.391865844255975,0.360832690824981,-0.215707854811494,-0.75,"Juvenile",2018-09-26,295
2019-07-18,"VHMM023","Sub-Adult","M",0.0766853389994205,0.574946880432683,0.121981842766081,0.226385937801816,0.640525400811281,0.190128287022968,0.75,"Juvenile",2018-09-26,295
2019-07-19,"VCVM001","DominantM","M",0.102379015860106,0.41368442456283,0.14802765351769,0.335908906059374,0.491358275721838,0.123085914323033,0.75,"DominantM",2011-12-21,2767
2019-07-19,"VHMF001","DominantF","F",0.0249718554907379,0.308361477842595,0.459420734827551,0.207245931839116,0.896018831235288,0.749566551026657,1,"DominantF",2016-10-27,995
2019-07-19,"VHMF015","Yearling","F",0.0925074925074925,0.619280719280719,0.115584415584416,0.172627372627373,0.608991008991009,0.149089821225008,0.25,"Subordinate",2018-05-15,430
2019-07-19,"VHMF022","Sub-Adult","F",0.166101018167299,0.543022559393092,0.0899381113994809,0.200938311040128,0.474146536234777,0.00526141270791715,0,"Juvenile",2018-09-26,296
2019-07-19,"VHMM007","Adult","M",0.29229523134555,0.434949883567885,0.115318416523236,0.157436468563329,0.440113394755493,-0.107919073110764,-0.25,"Subordinate",2016-12-28,933
2019-07-19,"VHMM014","Yearling","M",0.226914528187513,0.456657910689028,0.0618306728632047,0.254596888260255,0.395635481915538,-0.132501100966724,-1,"Subordinate",2018-05-15,430
2019-07-19,"VHMM016","Yearling","M",0.105442176870748,0.425970388155262,0.112244897959184,0.356342537014806,0.583733493397359,0.127205674555521,0.5,"Subordinate",2018-05-15,430
2019-07-19,"VHMM021","Sub-Adult","M",0.191866839429881,0.470148509917273,0.0891059503637995,0.248878700289046,0.443636001196053,-0.0832532676068425,-0.5,"Juvenile",2018-09-26,296
2019-07-19,"VHMM023","Sub-Adult","M",0.175252312867956,0.357968881412952,0.0297518923465097,0.437026913372582,0.333999158957107,-0.228339885070692,-0.75,"Juvenile",2018-09-26,296
2019-08-05,"VJXM095","DominantM","M",0.0503543848513699,0.510948905109489,0.0460171374166931,0.392679572622448,0.597270707711838,0.223841909296398,0.4,"DominantM",2016-04-25,1197
2019-08-05,"VLF230","DominantF","F",0.206337737407102,0.247729149463254,0.0595582163501239,0.486374896779521,0.398843930635838,-0.0684045953455064,-1,"DominantF",2016-11-06,1002
2019-08-05,"VLF235","Adult","F",0.0977979944174506,0.322237154967435,0.0771218856611186,0.502842964953996,0.509149178124677,0.0691990950519397,-0.8,"Subordinate",2017-04-23,834
2019-08-05,"VLF241","Yearling","F",0.0747353124351256,0.228254100062279,0.0783682790118331,0.618642308490762,0.543906996055636,0.178526539372423,0.6,"Subordinate",2018-02-23,528
2019-08-05,"VLF244","Sub-Adult","F",0.0496380558428128,0.617476732161324,0.0193381592554292,0.313547052740434,0.61799379524302,0.264891605702035,0.8,"Juvenile",2018-07-18,383
2019-08-05,"VLF246","Sub-Adult","F",0.0870060004138216,0.436892199462032,0.123732671218705,0.352369128905442,0.516759776536313,0.142526992357404,0.2,"Juvenile",2018-07-18,383
2019-08-05,"VLM234","Adult","M",0.144454799627213,0.685409547478513,0.0143937040488765,0.155741948845397,0.515273894584239,0.117425085990949,-0.6,"Subordinate",2017-04-23,834
2019-08-05,"VLM239","Yearling","M",0.0988715187907651,0.294026296718087,0.105600993891707,0.501501190599441,0.577285433274666,0.207119706649768,0,"Subordinate",2018-02-23,528
2019-08-05,"VLM242","Yearling","M",0.181479565442318,0.502638385928608,0.0194516295913088,0.296430419037765,0.530263838592861,0.0613705446204203,-0.2,"Subordinate",2018-02-23,528
2019-08-05,"VLM245","Sub-Adult","M",0.0454251186879586,0.79046180405697,0.0233059991368148,0.140807078118256,0.777729823047044,0.482814927544082,1,"Juvenile",2018-07-18,383
2019-08-05,"VLM248","Sub-Adult","M",0.127827350072629,0.406204606764889,0.0882963270388047,0.377671716123677,0.625233450923428,0.235262518194227,-0.4,"Juvenile",2018-07-18,383
2019-08-06,"VJXM095","DominantM","M",0.0636839983877469,0.354695687222894,0.1742241031842,0.407396211205159,0.608222490931076,0.323340069403969,0.8,"DominantM",2016-04-25,1198
2019-08-06,"VLF230","DominantF","F",0.123156558257642,0.615196796562164,0.0762769801738451,0.185369665006348,0.492528567242895,0.138766847794411,0,"DominantF",2016-11-06,1003
2019-08-06,"VLF235","Adult","F",0.14804332975505,0.441983019420318,0.0861715624085098,0.323802088416122,0.558895286425295,0.155629114211995,-0.2,"Subordinate",2017-04-23,835
2019-08-06,"VLF240","Yearling","F",0.138461538461538,0.387312687312687,0.103196803196803,0.371028971028971,0.511988011988012,0.0697756032553127,-0.6,"Subordinate",2018-02-23,529
2019-08-06,"VLF241","Yearling","F",0.0892542571931885,0.53532981013897,0.0950283812879233,0.280387551379918,0.665590135055784,0.351331097903711,0.4,"Subordinate",2018-02-23,529
2019-08-06,"VLF244","Sub-Adult","F",0.218229880556099,0.462208733111416,0.0293714509496769,0.290189935382808,0.310162522028588,-0.130247361537398,-1,"Juvenile",2018-07-18,384
2019-08-06,"VLF246","Sub-Adult","F",0.128981672057238,0.394295795354308,0.112123885131824,0.36459864745663,0.5668920905616,0.151040383948724,-0.4,"Juvenile",2018-07-18,384
2019-08-06,"VLM234","Adult","M",0.0806420043061264,0.350753572127618,0.14846349579174,0.420140927774516,0.63691524760227,0.242080219209941,0.2,"Subordinate",2017-04-23,835
2019-08-06,"VLM239","Yearling","M",0.210207865716795,0.439933639113887,0.0282033765980287,0.321655118571289,0.384697960378647,-0.0852122309046586,-0.8,"Subordinate",2018-02-23,529
2019-08-06,"VLM245","Sub-Adult","M",0.0268285518456869,0.530598257123274,0.100753941055517,0.341819249975521,0.659061979829629,0.289034120465426,0.6,"Juvenile",2018-07-18,384
2019-08-06,"VLM248","Sub-Adult","M",0.013079551000488,0.502879453391898,0.186530014641288,0.297510980966325,0.80829673011225,0.579639174519076,1,"Juvenile",2018-07-18,384
2019-08-07,"VJXM095","DominantM","M",0.123918417799753,0.311495673671199,0.0670580964153276,0.497527812113721,0.469303667078698,0.0980977284389072,-0.2,"DominantM",2016-04-25,1199
2019-08-07,"VLF230","DominantF","F",0.061770761839396,0.515834885773115,0.0491224629865673,0.373271889400922,0.523580743210119,0.1357263456579,0,"DominantF",2016-11-06,1004
2019-08-07,"VLF235","Adult","F",0.158055009823183,0.406385068762279,0.0420432220039293,0.393516699410609,0.557760314341847,0.148898681069738,-0.6,"Subordinate",2017-04-23,836
2019-08-07,"VLF241","Yearling","F",0.0648420639591917,0.510300176574456,0.0697469099470277,0.355110849519325,0.417500490484599,0.0822826440239613,-0.4,"Subordinate",2018-02-23,530
2019-08-07,"VLF244","Sub-Adult","F",0.0801020909001669,0.525277314224011,0.128693432806518,0.265927162069304,0.531854324138608,0.211088831547361,0.4,"Juvenile",2018-07-18,385
2019-08-07,"VLF246","Sub-Adult","F",0.0982345398954532,0.467896242232962,0.109379623237006,0.324489594634579,0.524607949501923,0.248875751739935,0.2,"Juvenile",2018-07-18,385
2019-08-07,"VLM234","Adult","M",0.112939724336556,0.524069121579922,0.0856819584447645,0.277309195638757,0.638551738325447,0.305002966120176,0.8,"Subordinate",2017-04-23,836
2019-08-07,"VLM239","Yearling","M",0.209891080365028,0.246688254342067,0.0843881856540084,0.459032479638897,0.384751251103915,-0.13150420136659,-1,"Subordinate",2018-02-23,530
2019-08-07,"VLM245","Sub-Adult","M",0.107100708103855,0.452006294256491,0.0778914240755311,0.363001573564123,0.537667191188041,0.183093860929154,0.6,"Juvenile",2018-07-18,385
2019-08-07,"VLM247","Sub-Adult","M",0.159047005795235,0.385490448594119,0.113007083065035,0.342455462545611,0.518458896758961,0.0882026901769706,-0.8,"Juvenile",2018-07-18,385
2019-08-07,"VLM248","Sub-Adult","M",0.0212347620920173,0.696323240267401,0.102438065277232,0.18000393236335,0.680692095949666,0.394691330742695,1,"Juvenile",2018-07-18,385
2019-08-08,"VJXM095","DominantM","M",0.0798183652875883,0.604036326942482,0.120282542885974,0.195862764883956,0.676589303733602,0.398312650809594,0.6,"DominantM",2016-04-25,1200
2019-08-08,"VLF230","DominantF","F",0.0335970309600547,0.502197480222678,0.119640589901358,0.34456489891591,0.530129895497607,0.243587501348787,0,"DominantF",2016-11-06,1005
2019-08-08,"VLF235","Adult","F",0.0663669240543446,0.425862574528394,0.203596911347864,0.304173590069397,0.709021601016518,0.423737887394097,0.8,"Subordinate",2017-04-23,837
2019-08-08,"VLF241","Yearling","F",0.272389881824397,0.213106748705928,0.068659048735228,0.445844320734447,0.348471530422893,-0.107254891006009,-0.6,"Subordinate",2018-02-23,531
2019-08-08,"VLF244","Sub-Adult","F",0.104759083728278,0.627863349131122,0.0845181674565561,0.182859399684044,0.497827804107425,0.170089691476455,-0.2,"Juvenile",2018-07-18,386
2019-08-08,"VLF246","Sub-Adult","F",0.118531536809217,0.414176918570592,0.167154852567858,0.300136692052334,0.619410271431361,0.322593903664758,0.2,"Juvenile",2018-07-18,386
2019-08-08,"VLM234","Adult","M",0.0274709160230717,0.389383126405318,0.242838987193274,0.340306970378336,0.721087105288885,0.468558345792181,1,"Subordinate",2017-04-23,837
2019-08-08,"VLM239","Yearling","M",0.196681068342498,0.386586802827965,0.0479183032207384,0.368813825608798,0.458660644147683,-0.0238994703337665,-0.8,"Subordinate",2018-02-23,531
2019-08-08,"VLM242","Yearling","M",0.332052923602219,0.527422108408024,0.0283824157063594,0.112142552283397,0.228553137003841,-0.302645184625666,-1,"Subordinate",2018-02-23,531
2019-08-08,"VLM245","Sub-Adult","M",0.0788927335640138,0.549480968858131,0.119723183391003,0.251903114186851,0.645378151260504,0.307004506685417,0.4,"Juvenile",2018-07-18,386
2019-08-08,"VLM248","Sub-Adult","M",0.163086322428065,0.414465904611746,0.147615293653922,0.274832479306267,0.579523058730784,0.223275275658197,-0.4,"Juvenile",2018-07-18,386
2019-08-09,"VJXM095","DominantM","M",0.117225363489499,0.431845718901454,0.194264943457189,0.256663974151858,0.656199515347334,0.402456112145945,1,"DominantM",2016-04-25,1201
2019-08-09,"VLF230","DominantF","F",0.192856440027551,0.402440224343206,0.0830463445832923,0.321656991045951,0.47495818163928,0.0864011061203719,-0.777777777777778,"DominantF",2016-11-06,1006
2019-08-09,"VLF235","Adult","F",0.0616471974084618,0.743398449003632,0.0254245607146363,0.16952979287327,0.521350741140669,0.191166940001601,0.111111111111111,"Subordinate",2017-04-23,838
2019-08-09,"VLF240","Yearling","F",0.160607404123254,0.523830636222567,0.118155619596542,0.197406340057637,0.540567501662602,0.230417296079586,0.333333333333333,"Subordinate",2018-02-23,532
2019-08-09,"VLF241","Yearling","F",0.0868075944411822,0.238598551575651,0.252104129966725,0.422489724016442,0.575748678802114,0.260645518367126,0.555555555555556,"Subordinate",2018-02-23,532
2019-08-09,"VLF244","Sub-Adult","F",0.143038841600626,0.662655317483612,0.0147735055278348,0.179532335387927,0.360923588689952,-0.0181661679605248,-0.555555555555556,"Juvenile",2018-07-18,387
2019-08-09,"VLF246","Sub-Adult","F",0.132718170216943,0.359477765779916,0.226465102581722,0.281338961421419,0.662216550505546,0.4107902901222,0.777777777777778,"Juvenile",2018-07-18,387
2019-08-09,"VLM234","Adult","M",0.255423579071365,0.374693236477864,0.0987533130460391,0.271129871404731,0.475802493373908,0.0340801643487975,-1,"Subordinate",2017-04-23,838
2019-08-09,"VLM245","Sub-Adult","M",0.120276587456175,0.610927152317881,0.0634008570315543,0.20539540319439,0.423061940007791,0.0415806013453058,-0.333333333333333,"Juvenile",2018-07-18,387
2019-08-09,"VLM248","Sub-Adult","M",0.0938593082005441,0.562572872133696,0.0582005441119316,0.285367275553828,0.480956082394092,0.177617616722418,-0.111111111111111,"Juvenile",2018-07-18,387
2019-08-10,"VJXM095","DominantM","M",0.0552023121387283,0.403179190751445,0.061849710982659,0.479768786127168,0.573410404624278,0.182676019345016,0.111111111111111,"DominantM",2016-04-25,1202
2019-08-10,"VLF230","DominantF","F",0.0666302566903332,0.570180229382851,0.137356635718187,0.225832878208629,0.715182960131076,0.322447042240832,0.777777777777778,"DominantF",2016-11-06,1007
2019-08-10,"VLF235","Adult","F",0.180706144008896,0.609118710036141,0.0859049207673061,0.124270225187656,0.669168751737559,0.227020888511619,-0.111111111111111,"Subordinate",2017-04-23,839
2019-08-10,"VLF241","Yearling","F",0.160841070453304,0.372200983069361,0.091206990715456,0.375750955761879,0.367285636264336,-0.0896201590952329,-1,"Subordinate",2018-02-23,533
2019-08-10,"VLF244","Sub-Adult","F",0.196886947023484,0.553795740032769,0.0316766794101584,0.217640633533588,0.370289459311851,-0.115351524315013,-0.555555555555556,"Juvenile",2018-07-18,388
2019-08-10,"VLF246","Sub-Adult","F",0.177000819448238,0.346899754165529,0.0557224801966676,0.420376946189566,0.442502048620595,-0.0409697897616466,-0.777777777777778,"Juvenile",2018-07-18,388
2019-08-10,"VLM234","Adult","M",0.114139147162552,0.529656941327349,0.0987495992305226,0.257454312279577,0.574543122795768,0.246242837283031,-0.333333333333333,"Subordinate",2017-04-23,839
2019-08-10,"VLM245","Sub-Adult","M",0.0483342435827417,0.554614964500273,0.145002730748225,0.25204806116876,0.762151829601311,0.472707013214275,1,"Juvenile",2018-07-18,388
2019-08-10,"VLM247","Sub-Adult","M",0.0506078597681651,0.391009329940628,0.129488266892847,0.42889454339836,0.566016398077467,0.250680609444584,0.333333333333333,"Juvenile",2018-07-18,388
2019-08-10,"VLM248","Sub-Adult","M",0.0800109229929001,0.5600764609503,0.125887493173129,0.23402512288367,0.563626433642818,0.224393520323489,0.555555555555556,"Juvenile",2018-07-18,388
2019-08-11,"VJXM095","DominantM","M",0.0553864283609938,0.46862417755082,0.221938524992635,0.254050869095551,0.726799567907296,0.45761491880196,1,"DominantM",2016-04-25,1203
2019-08-11,"VLF230","DominantF","F",0.0834554871494185,0.347698622104955,0.216749731261605,0.352096159484022,0.706342226131144,0.456925416647586,0.75,"DominantF",2016-11-06,1008
2019-08-11,"VLF235","Adult","F",0.115069295334765,0.387663478430607,0.0899863361311731,0.407280890103455,0.542553191489362,0.170499604654374,0,"Subordinate",2017-04-23,840
2019-08-11,"VLF240","Yearling","F",0.271932439145554,0.526577247888723,0.0348733233979136,0.166616989567809,0.28802781917536,-0.201532954188012,-1,"Subordinate",2018-02-23,534
2019-08-11,"VLF241","Yearling","F",0.213965718737826,0.25983638488508,0.0744059213089209,0.451791975068173,0.385372029606545,-0.0773358425445238,-0.5,"Subordinate",2018-02-23,534
2019-08-11,"VLF244","Sub-Adult","F",0.226758916390567,0.514617033716624,0.0290391736503606,0.229584876242448,0.397485870200741,-0.0446738998153253,-0.75,"Juvenile",2018-07-18,389
2019-08-11,"VLF246","Sub-Adult","F",0.125792914999512,0.46774665755831,0.087830584561335,0.318629842880843,0.48814287108422,0.0628526089512207,-0.25,"Juvenile",2018-07-18,389
2019-08-11,"VLM234","Adult","M",0.0371993378128347,0.624014022787029,0.0936800077904372,0.245106631609699,0.647093193105463,0.256669590772717,0.5,"Subordinate",2017-04-23,840
2019-08-11,"VLM248","Sub-Adult","M",0.071713923803956,0.414498684595148,0.0936373380103284,0.420150053590568,0.579557634220014,0.226206557486364,0.25,"Juvenile",2018-07-18,389
2019-08-12,"VJXM095","DominantM","M",0.0918448930641615,0.628223066160304,0.0716570057965221,0.208275034979013,0.585048970617629,0.308261101239893,0.25,"DominantM",2016-04-25,1204
2019-08-12,"VLF230","DominantF","F",0.0454055114249289,0.487790526625478,0.197607139354712,0.269196822594881,0.786113562812592,0.481374970682062,1,"DominantF",2016-11-06,1009
2019-08-12,"VLF235","Adult","F",0.0214891041162228,0.655871670702179,0.0962469733656174,0.226392251815981,0.748486682808717,0.469241227193923,0.75,"Subordinate",2017-04-23,841
2019-08-12,"VLF241","Yearling","F",0.140868706811451,0.341362290227048,0.0413622902270484,0.476406712734452,0.282033563672261,-0.25945537954523,-1,"Subordinate",2018-02-23,535
2019-08-12,"VLF244","Sub-Adult","F",0.207263427109974,0.589156010230179,0.0463427109974425,0.157237851662404,0.420562659846547,-0.0184206555896232,-0.5,"Juvenile",2018-07-18,390
2019-08-12,"VLF246","Sub-Adult","F",0.0613533241270468,0.502959163543105,0.118662458078516,0.317025054251332,0.614125073979089,0.325349934918155,0,"Juvenile",2018-07-18,390
2019-08-12,"VLM234","Adult","M",0.0530205972208535,0.553464078052626,0.0686902532768306,0.32482507144969,0.639400808120627,0.274157751695951,0.5,"Subordinate",2017-04-23,841
2019-08-12,"VLM242","Yearling","M",0.180853194472261,0.362006809533347,0.0254356098537953,0.431704386140597,0.3836370919287,-0.0976572989931317,-0.75,"Subordinate",2018-02-23,535
2019-08-12,"VLM248","Sub-Adult","M",0.0918578320370188,0.29565816678153,0.111351777099537,0.501132224081914,0.62026188835286,0.291656710088501,-0.25,"Juvenile",2018-07-18,390
2021-05-16,"VZUF028","DominantF","F",0.139178082191781,0.416712328767123,0.152876712328767,0.291232876712329,0.525205479452055,0.207975249651367,0.666666666666667,"DominantF",2017-03-10,1528
